DATE,SYMBOL,ISIN,EXCHANGE,CLOSE,DELIV_PER,DELIVERY_TURNOVER,ATW,DELIV_PER_1W,DELIV_PER_1M,DELIV_PER_3M,DELIVERY_TURNOVER_1W,DELIVERY_TURNOVER_1M,DELIVERY_TURNOVER_3M,ATW_1W,ATW_1M,ATW_3M
2025-12-24,71GS2034,IN0020240019,BSE,103.0,0.0,0.0,515.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,515.0,515.0
2025-12-19,91TB251225,IN002025X265,BSE,99.85,0.0,0.0,116.824,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.099,0.099
2025-12-24,91TB190226,IN002025X349,BSE,99.0,0.0,0.0,19.8,0.0,0.0,0.0,0.0,0.0,0.0,19.8,19.8,19.8
2025-12-24,91TB120326,IN002025X372,BSE,99.6,0.0,0.0,0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1
2025-12-23,182TB15126,IN002025Y164,BSE,98.13,0.0,0.0,9.813,0.0,0.0,0.0,0.0,0.0,0.0,9.813,9.813,9.813
2025-12-24,182TB11626,IN002025Y370,BSE,96.5,0.0,0.0,48.25,0.0,0.0,0.0,0.0,0.0,0.0,48.25,48.25,48.25
2025-12-23,364T020426,IN002025Z013,BSE,95.91,0.0,0.0,9.592,0.0,0.0,0.0,0.0,0.0,0.0,9.592,9.592,9.592
2025-12-23,364TB16726,IN002025Z161,BSE,94.35,0.0,0.0,9.435,0.0,0.0,0.0,0.0,0.0,0.0,9.435,9.435,9.435
2025-12-24,74GJ26,IN1520230146,BSE,103.2,0.0,0.0,100.483,0.0,0.0,0.0,0.0,0.0,0.0,100.483,100.483,100.483
2025-12-23,727MAHSD36,IN2220250319,BSE,102.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.51,0.51
2025-12-24,ANNVRPP,IN9075K01011,BSE,2.12,0.0,0.0,19.351,0.0,0.0,0.0,0.0,0.0,0.0,11.09,11.09,11.09
2025-12-24,SURAJINDPP,IN9170U01027,BSE,9.0,0.0,0.0,27.676,0.0,0.0,0.0,0.0,0.0,0.0,48.34866666666667,48.34866666666667,48.34866666666667
2025-12-26,JISLDVREQS,IN9175A01010,NSE,28.27,62.44,518726.23,840.34018,62.398,62.457142857142856,62.457142857142856,154095.918,234712.05571428573,234712.05571428573,252.206236,401.34178857142854,401.34178857142854
2025-12-24,SNLFPP,IN9201F01013,BSE,11.07,0.0,0.0,11553.407,0.0,0.0,0.0,0.0,0.0,0.0,640.8306666666666,640.8306666666666,640.8306666666666
2025-12-23,PATANGPP,IN9237C01014,BSE,8.9,0.0,0.0,16.755,0.0,0.0,0.0,0.0,0.0,0.0,4.831,4.831,4.831
2025-12-17,JMJFINPP,IN9242Q01014,BSE,3.0,0.0,0.0,1530.288,0.0,0.0,0.0,0.0,0.0,0.0,1530.288,1530.288,1530.288
2025-12-24,APLABPP,IN9273A01047,BSE,62.33,0.0,0.0,920.852,0.0,0.0,0.0,0.0,0.0,0.0,24.37833333333333,24.37833333333333,24.37833333333333
2025-12-24,YARNPP,IN9564C01011,BSE,2.81,0.0,0.0,28.75,0.0,0.0,0.0,0.0,0.0,0.0,27.11933333333333,27.11933333333333,27.11933333333333
2025-12-24,ECOPP,IN9638N01010,BSE,3.57,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,6.563,6.563,6.563
2025-12-24,ACESEPP,IN9849B01026,BSE,118.25,0.0,0.0,3603.773,0.0,0.0,0.0,0.0,0.0,0.0,3603.773,3603.773,3603.773
2025-12-26,KRBL,INE001B01026,NSE,404.3,55.2,57461137.5,103978.4927,43.938,44.40857142857143,44.40857142857143,52515026.54000001,44903455.05714286,44903455.05714286,128200.44478000002,107871.65259285716,107871.65259285716
2025-12-24,PREMCO,INE001E01012,BSE,434.2,0.0,0.0,559.733,0.0,0.0,0.0,0.0,0.0,0.0,813.1053333333334,813.1053333333334,813.1053333333334
2025-12-24,MDRNSTL,INE001F01019,BSE,15.23,0.0,0.0,10.11,0.0,0.0,0.0,0.0,0.0,0.0,84.50666666666666,84.50666666666666,84.50666666666666
2025-12-24,RISAINTL,INE001O01029,BSE,0.7,0.0,0.0,84.428,0.0,0.0,0.0,0.0,0.0,0.0,79.22500000000001,79.22500000000001,79.22500000000001
2025-12-26,RELIANCE,INE002A01018,NSE,1559.2,55.48,1999543027.2,3601435.3386999997,52.763999999999996,50.68571428571429,50.68571428571429,8176630170.759999,7650078425.428571,7650078425.428571,14714041.39974,14668121.329814285,14668121.329814285
2025-12-24,SOFTSOL,INE002B01016,BSE,225.8,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,78.67366666666668,78.67366666666668,78.67366666666668
2025-12-26,SJVN,INE002L01015,NSE,74.14,40.31,182051214.84,456610.99998,37.093999999999994,36.949999999999996,36.949999999999996,90963611.84,82525123.92571428,82525123.92571428,260554.42268400005,233718.78956714293,233718.78956714293
2025-12-26,MGL,INE002S01010,NSE,1136.6,42.78,52598438.199999996,122881.9084,49.00000000000001,47.521428571428565,47.521428571428565,85557024.26,131228167.35714285,131228167.35714285,173226.93808000002,343260.53152857145,343260.53152857145
2025-12-26,SIEMENS,INE003A01024,NSE,3100.9,55.46,394099582.8,712170.9874,54.298,55.02142857142858,55.02142857142858,631930342.64,589563451.0428572,589563451.0428572,1124834.0038200002,1045579.6818857145,1045579.6818857145
2025-12-24,INTSTOIL,INE003B01014,BSE,32.6,0.0,0.0,4.883,0.0,0.0,0.0,0.0,0.0,0.0,7.849999999999999,7.849999999999999,7.849999999999999
2025-12-24,MULLER,INE003F01015,BSE,250.0,0.0,0.0,20.647,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.97,0.97
2025-12-26,PROTEAN,INE004A01022,NSE,771.95,56.76,35735881.35,63141.865,55.652,53.31,53.31,67242596.60999998,71464193.90714285,71464193.90714285,120047.00231000001,134990.75322857144,134990.75322857144
2025-12-24,GUJCOTEX,INE004C01028,BSE,8.4,0.0,0.0,410.197,0.0,0.0,0.0,0.0,0.0,0.0,315.3523333333333,315.3523333333333,315.3523333333333
2025-12-26,AVANTEL,INE005B01027,NSE,159.95,37.01,52020378.55,141906.36504,32.16199999999999,35.40571428571428,35.40571428571428,88310442.00799999,74169965.1042857,74169965.1042857,264958.708642,215324.90797714287,215324.90797714287
2025-12-24,RTSPOWR,INE005C01017,BSE,131.15,0.0,0.0,295.629,0.0,0.0,0.0,0.0,0.0,0.0,201.26533333333336,201.26533333333336,201.26533333333336
2025-12-24,EKANSH,INE005E01013,BSE,220.05,0.0,0.0,329.886,0.0,0.0,0.0,0.0,0.0,0.0,3448.0023333333334,3448.0023333333334,3448.0023333333334
2025-12-24,DDIL,INE005G01026,BSE,6.7,0.0,0.0,49916.675,0.0,0.0,0.0,0.0,0.0,0.0,23812.83766666667,23812.83766666667,23812.83766666667
2025-12-26,AMDIND,INE005I01014,NSE,48.5,59.9,223536.5,372.20659,61.410000000000004,62.08428571428572,62.08428571428572,325246.744,262349.48285714287,262349.48285714287,522.843634,419.20968142857134,419.20968142857134
2025-12-23,KZLFIN,INE006C01015,BSE,26.5,0.0,0.0,3.744,0.0,0.0,0.0,0.0,0.0,0.0,0.549,0.549,0.549
2025-12-24,NBFOOT,INE006F01018,BSE,10.11,0.0,0.0,768.506,0.0,0.0,0.0,0.0,0.0,0.0,274.40400000000005,274.40400000000005,274.40400000000005
2025-12-26,ASTRAL,INE006I01046,NSE,1390.0,39.59,135709870.0,343404.6656,56.284000000000006,48.01571428571429,48.01571428571429,430436926.43999994,368101056.3571428,368101056.3571428,719571.34714,760171.3988428572,760171.3988428572
2025-12-23,ARVEE,INE006Z01016,NSE,245.35,39.23,4357170.649999999,11402.23582,27.756,27.756,27.756,8454288.621999998,8454288.621999998,8454288.621999998,47459.007446,47459.007446,47459.007446
2025-12-26,CRISIL,INE007A01025,NSE,4258.9,74.36,108150506.6,146553.1853,65.578,66.29142857142857,66.29142857142857,214101639.78000003,179033856.05714288,179033856.05714288,322144.55293999997,268476.7060285714,268476.7060285714
2025-12-26,GEOJITFSL,INE007B01023,NSE,76.65,43.13,16872198.0,39391.77575,33.86800000000001,28.612857142857145,28.612857142857145,32696278.392,61759068.90571429,61759068.90571429,102679.16571599999,317084.23804,317084.23804
2025-12-24,INDRANIB,INE007C01021,BSE,13.33,0.0,0.0,191.443,0.0,0.0,0.0,0.0,0.0,0.0,1563.8753333333334,1563.8753333333334,1563.8753333333334
2025-12-26,FEDFINA,INE007N01010,NSE,147.72,67.86,79025177.52,116571.27372,55.374,55.965714285714284,55.965714285714284,56361985.15800001,49848495.24,49848495.24,101905.139474,89566.18793285715,89566.18793285715
2025-12-26,IDBI,INE008A01015,NSE,101.37,42.51,282974963.22,666181.32665,36.394,36.47428571428571,36.47428571428571,272572303.716,251131414.8671429,251131414.8671429,754931.902378,693277.0991614285,693277.0991614285
2025-12-24,AIMCOPEST,INE008B01013,BSE,55.28,0.0,0.0,115.035,0.0,0.0,0.0,0.0,0.0,0.0,828.0056666666666,828.0056666666666,828.0056666666666
2025-12-24,RAYALEMA,INE008C01011,BSE,38.27,0.0,0.0,75.252,0.0,0.0,0.0,0.0,0.0,0.0,60.90533333333334,60.90533333333334,60.90533333333334
2025-12-24,TIRTPLS,INE008N01018,BSE,18.23,0.0,0.0,97.058,0.0,0.0,0.0,0.0,0.0,0.0,149.023,149.023,149.023
2025-12-26,INFY,INE009A01021,NSE,1656.1,56.63,1881909235.0,3326544.3999,55.122,53.82428571428572,53.82428571428572,11335999800.359999,9286461701.814285,9286461701.814285,17839010.27522,15093970.3271,15093970.3271
2025-12-24,SRIKPRIND,INE009C01019,BSE,23.53,0.0,0.0,166.857,0.0,0.0,0.0,0.0,0.0,0.0,140.783,140.783,140.783
2025-12-26,SVLL,INE00CE01017,NSE,700.0,80.59,133700.0,168.59395,65.208,59.57571428571429,59.57571428571429,2283411.21,1669808.9785714282,1669808.9785714282,2447.94251,1837.7605071428573,1837.7605071428573
2025-12-23,MAHIP,INE00CX01017,BSE,17.21,0.0,0.0,68.84,0.0,0.0,0.0,0.0,0.0,0.0,68.84,68.84,68.84
2025-12-26,BIKAJI,INE00E101023,NSE,749.4,55.37,40110136.199999996,72307.2954,48.202,49.19571428571428,49.19571428571428,32890115.369999997,47257946.95714285,47257946.95714285,68094.34738,95131.34839285714,95131.34839285714
2025-12-26,HARIOMPIPE,INE00EV01017,NSE,347.9,53.16,10402557.899999999,19677.157,42.59599999999999,44.505714285714284,44.505714285714284,9764058.78,9959920.671428572,9959920.671428572,22572.26278,21975.756871428574,21975.756871428574
2025-12-26,PRUDENT,INE00F201020,NSE,2588.5,49.16,15906332.5,32253.8931,50.436,56.21857142857142,56.21857142857142,81692282.2,92838108.05714285,92838108.05714285,154206.85118,151336.6155,151336.6155
2025-12-26,ACUTAAS,INE00FF01025,NSE,1652.9,54.31,223111747.8,407653.2757,57.467999999999996,56.42571428571428,56.42571428571428,166434148.72,223511264.4714286,223511264.4714286,289707.36360000004,398461.5121571429,398461.5121571429
2025-12-24,BAPACK,INE00FM01013,BSE,216.0,0.0,0.0,26.336,0.0,0.0,0.0,0.0,0.0,0.0,15.914000000000001,15.914000000000001,15.914000000000001
2025-12-24,YASHHV,INE00GK01023,BSE,427.2,0.0,0.0,15232.287,0.0,0.0,0.0,0.0,0.0,0.0,12526.104,12526.104,12526.104
2025-12-26,SWIGGY,INE00H001014,NSE,391.9,34.06,375665150.59999996,1105049.58285,56.232000000000006,56.49714285714286,56.49714285714286,5869457163.78,5490365995.5,5490365995.5,8843839.33498,8590422.153407143,8590422.153407143
2025-12-24,BNAGROCHEM,INE00HZ01011,BSE,380.7,0.0,0.0,361.667,0.0,0.0,0.0,0.0,0.0,0.0,2966.91,2966.91,2966.91
2025-12-26,OSWALSEEDS,INE00IK01029,NSE,19.68,34.47,8380570.56,24271.24358,82.64399999999999,83.59285714285714,83.59285714285714,8247995.639999999,5927869.055714285,5927869.055714285,9730.987283999999,6993.22634,6993.22634
2025-12-26,STOVEKRAFT,INE00IN01015,NSE,577.2,56.63,12533898.000000002,22338.56165,43.833999999999996,46.33714285714286,46.33714285714286,13985508.219999999,13752570.12142857,13752570.12142857,33869.02373,31370.478949999997,31370.478949999997
2025-12-24,DEEP,INE00IY01012,BSE,41.35,0.0,0.0,290.387,0.0,0.0,0.0,0.0,0.0,0.0,294.85833333333335,294.85833333333335,294.85833333333335
2025-12-26,RAJMET,INE00KV01022,NSE,3.95,72.82,1363757.25,1865.4581699999999,77.96600000000001,74.63571428571429,74.63571428571429,796553.0599999999,747310.1157142856,747310.1157142856,1041.2163240000002,1020.7210528571429,1020.7210528571429
2025-12-26,SONAMLTD,INE00LM01029,NSE,41.39,54.22,653341.15,1206.6953899999999,47.778,51.97285714285714,51.97285714285714,1327909.56,2052677.8814285717,2052677.8814285717,2841.270496,3798.196172857143,3798.196172857143
2025-12-24,CRAFTSMAN,INE00LO01017,NSE,7056.0,76.73,405416592.0,531753.298,52.508,53.731666666666676,53.731666666666676,107987717.4,104369268.33333333,104369268.33333333,198351.20690000002,189348.77525000004,189348.77525000004
2025-12-26,SWSOLAR,INE00M201021,NSE,215.66,40.4,66475038.4,166214.08484999998,33.050000000000004,33.96571428571429,33.96571428571429,96924987.26200001,89841946.76857145,89841946.76857145,299794.084412,271240.86369714286,271240.86369714286
2025-12-26,INTERARCH,INE00M901018,NSE,2341.9,56.15,67936177.10000001,121330.774,52.964,52.542857142857144,52.542857142857144,83825839.8,92991533.22857143,92991533.22857143,158637.99206,181028.95394285716,181028.95394285716
2025-12-26,DHARMAJ,INE00OQ01016,NSE,238.58,57.6,2432323.1,4230.25698,65.748,59.525714285714294,59.525714285714294,5116161.529999999,5343768.651428571,5343768.651428571,7209.3112280000005,9292.87382857143,9292.87382857143
2025-12-26,AHLADA,INE00PV01013,NSE,50.06,80.29,162494.76,203.77885999999998,69.954,71.43714285714285,71.43714285714285,270397.96400000004,221153.21285714288,221153.21285714288,386.375982,313.15333285714286,313.15333285714286
2025-12-26,STUDDS,INE00Q601028,NSE,530.9,50.1,11384619.6,22803.42275,42.958000000000006,44.02428571428572,44.02428571428572,16839866.459999997,19924187.61428571,19924187.61428571,37895.242210000004,43375.316242857145,43375.316242857145
2025-12-24,SMGOLD,INE00Q901014,BSE,11.94,0.0,0.0,125.764,0.0,0.0,0.0,0.0,0.0,0.0,105.456,105.456,105.456
2025-12-26,SGIL,INE00QT01015,NSE,512.4,65.62,12111086.4,18713.89555,70.144,67.45857142857143,67.45857142857143,2075258.0200000003,4233754.878571428,4233754.878571428,2975.4287400000003,6593.702971428573,6593.702971428573
2025-12-26,DALBHARAT,INE00R701025,NSE,2160.6,61.18,959915689.1999999,1563889.9483,44.93599999999999,48.10857142857143,48.10857142857143,190109595.36,206105853.70000002,206105853.70000002,441050.38398000004,434683.14881428576,434683.14881428576
2025-12-26,HILINFRA,INE00RL01028,NSE,57.74,51.52,4276917.28,8338.37135,47.168,52.08142857142857,52.08142857142857,6164304.102,7298557.122857143,7298557.122857143,12887.97942,13748.722078571429,13748.722078571429
2025-12-24,BRGIL,INE00ST01011,BSE,120.0,0.0,0.0,601.4,0.0,0.0,0.0,0.0,0.0,0.0,241.25,241.25,241.25
2025-12-24,BCPL,INE00SW01015,BSE,74.99,0.0,0.0,1733.601,0.0,0.0,0.0,0.0,0.0,0.0,906.4456666666665,906.4456666666665,906.4456666666665
2025-12-17,SUPERSHAKT,INE00SY01011,BSE,265.0,0.0,0.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,318.0,318.0
2025-12-24,SUDARSHAN,INE00TV01023,BSE,25.15,0.0,0.0,502.44,0.0,0.0,0.0,0.0,0.0,0.0,1899.1866666666667,1899.1866666666667,1899.1866666666667
2025-12-26,UNIECOM,INE00U401027,NSE,114.99,56.56,10042191.69,17866.3308,46.769999999999996,47.38,47.38,7972663.906,7614089.855714286,7614089.855714286,17760.647874,16573.579488571428,16573.579488571428
2025-12-26,MANORAMA,INE00VM01036,NSE,1315.2,62.01,51124454.4,82729.5432,53.342,55.37571428571429,55.37571428571429,30490745.880000003,30843646.814285714,30843646.814285714,57298.66322,55842.429814285715,55842.429814285715
2025-12-26,AFFLE,INE00WC01027,NSE,1781.9,55.28,119061212.30000001,213867.021,58.763999999999996,55.09142857142857,55.09142857142857,376726443.8,310171367.0285714,310171367.0285714,601796.8151,519312.3813571428,519312.3813571428
2025-12-24,RACONTEUR,INE00WY01013,BSE,16.5,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,234.872,234.872,234.872
2025-12-24,MVAF27,INE00XE07184,BSE,1846.0,0.0,0.0,558.951,0.0,0.0,0.0,0.0,0.0,0.0,50.508,50.508,50.508
2025-12-26,FLAIR,INE00Y201027,NSE,301.55,46.18,10793379.15,23387.84375,48.24,55.357142857142854,55.357142857142854,28711756.080000002,34526681.45714286,34526681.45714286,53529.8429,55539.53442857142,55539.53442857142
2025-12-26,AKG,INE00Y801016,NSE,12.57,74.18,338635.8,458.61002,82.16600000000001,85.80714285714286,85.80714285714286,556319.4739999999,502886.04999999993,502886.04999999993,673.849726,592.2974928571429,592.2974928571429
2025-12-26,ABINFRA,INE00YB01025,NSE,17.83,66.89,1673898.2299999997,2522.77169,68.364,69.19428571428571,69.19428571428571,1631913.5180000002,1639812.7314285715,1639812.7314285715,2213.42012,2232.9053785714286,2232.9053785714286
2025-12-26,JARO,INE00YJ01010,NSE,502.65,50.02,76393752.3,154954.12615,15.386000000000001,15.570000000000002,15.570000000000002,8805437.72,13838147.6,13838147.6,57298.343539999994,93084.8792642857,93084.8792642857
2025-12-26,KRITIKA,INE00Z501029,NSE,7.16,75.73,946373.0,1255.25528,80.18199999999999,77.52428571428571,77.52428571428571,748414.3700000001,676674.992857143,676674.992857143,962.84572,886.1948571428572,886.1948571428572
2025-12-26,AFSL,INE00ZE01026,NSE,201.86,51.5,166534.5,324.02275,56.944,62.88857142857143,62.88857142857143,829286.9380000001,1365310.4085714284,1365310.4085714284,1596.898506,2091.090275714286,2091.090275714286
2025-12-26,ENTERO,INE010601016,NSE,952.5,63.42,30429517.5,48315.685,60.093999999999994,60.70428571428571,60.70428571428571,41769567.32,37305617.4,37305617.4,68827.77917999998,61103.64662857143,61103.64662857143
2025-12-26,PRSMJOHNSN,INE010A01011,NSE,138.25,40.16,41658872.5,105241.68675,24.538000000000004,33.48285714285715,33.48285714285715,56537420.696,41837702.38857143,41837702.38857143,548166.918404,394168.7179014286,394168.7179014286
2025-12-26,ZYDUSLIFE,INE010B01027,NSE,911.55,51.86,144085973.85,277953.35164999997,51.21999999999999,52.358571428571416,52.358571428571416,251981762.65,268836618.0,268836618.0,496389.72627999994,522844.91322857136,522844.91322857136
2025-12-24,SWISSMLTRY,INE010C01025,BSE,20.43,0.0,0.0,3476.979,0.0,0.0,0.0,0.0,0.0,0.0,3216.9166666666665,3216.9166666666665,3216.9166666666665
2025-12-26,TEJASNET,INE010J01012,NSE,448.75,44.12,72817765.0,165079.87985,40.516,39.82857142857143,39.82857142857143,153477224.79000002,167067698.1,167067698.1,387305.3717,429263.91085000004,429263.91085000004
2025-12-24,ULTRACAB,INE010R01023,BSE,8.63,0.0,0.0,980.86,0.0,0.0,0.0,0.0,0.0,0.0,1166.2846666666667,1166.2846666666667,1166.2846666666667
2025-12-26,LTTS,INE010V01017,NSE,4518.3,47.35,93980640.0,200748.39609999998,52.972,50.894285714285715,50.894285714285715,176465032.5,146446172.08571428,146446172.08571428,331417.60586,281642.35839999997,281642.35839999997
2025-12-24,CLIOINFO,INE011B01017,BSE,6.23,0.0,0.0,165.345,0.0,0.0,0.0,0.0,0.0,0.0,147.64966666666666,147.64966666666666,147.64966666666666
2025-12-24,SHERVANI,INE011D01013,BSE,419.7,0.0,0.0,281.302,0.0,0.0,0.0,0.0,0.0,0.0,266.33,266.33,266.33
2025-12-26,BALUFORGE,INE011E01029,NSE,610.85,41.24,160022541.95000002,384672.70925,32.196,29.69,29.69,82542964.17,103830483.9857143,103830483.9857143,321047.63756999996,434628.13794999995,434628.13794999995
2025-12-26,TEGA,INE011K01018,NSE,1940.8,58.65,60378288.0,103453.7828,57.61,61.26714285714286,61.26714285714286,133936914.76000002,124439666.3714286,124439666.3714286,227993.9736,203444.3243285714,203444.3243285714
2025-12-24,ATISHAY,INE011R01013,BSE,190.15,0.0,0.0,3984.498,0.0,0.0,0.0,0.0,0.0,0.0,1235.3353333333332,1235.3353333333332,1235.3353333333332
2025-12-26,ACC,INE012A01025,NSE,1735.3,67.68,421483546.4,622550.6771,51.84000000000001,54.019999999999996,54.019999999999996,312330186.86,257829576.24285716,257829576.24285716,609960.90734,494166.72537142865,494166.72537142865
2025-12-24,DIANATEA,INE012E01035,BSE,29.25,0.0,0.0,313.682,0.0,0.0,0.0,0.0,0.0,0.0,569.583,569.583,569.583
2025-12-26,RNBDENIMS,INE012Q01021,NSE,130.48,44.46,12485500.719999999,27887.38879,56.376,48.93714285714285,48.93714285714285,1002687.2320000001,1207406.6942857143,1207406.6942857143,1747.51308,3215.89138,3215.89138
2025-12-26,KSHITIJPOL,INE013801027,NSE,2.68,55.58,489108.04000000004,890.2847399999999,54.35,60.69428571428572,60.69428571428572,729065.262,579495.4485714285,579495.4485714285,1390.9139480000001,1071.0296457142858,1071.0296457142858
2025-12-24,PANCARBON,INE013E01017,BSE,490.65,0.0,0.0,1432.355,0.0,0.0,0.0,0.0,0.0,0.0,786.0436666666666,786.0436666666666,786.0436666666666
2025-12-24,KVFORGE,INE013J01016,BSE,149.85,0.0,0.0,140.358,0.0,0.0,0.0,0.0,0.0,0.0,5935.422333333333,5935.422333333333,5935.422333333333
2025-12-26,ONESOURCE,INE013P01021,NSE,1741.0,48.4,51131429.0,104920.551,52.484,54.21714285714286,54.21714285714286,467489162.08000004,355348353.82857144,355348353.82857144,687736.1891999999,527591.9156714284,527591.9156714284
2025-12-24,SHELTER,INE013V01011,BSE,36.84,0.0,0.0,1239.12,0.0,0.0,0.0,0.0,0.0,0.0,344.01,344.01,344.01
2025-12-26,TECILCHEM,INE014B01011,NSE,18.64,93.72,36981.76,40.03696,89.00999999999999,81.83857142857143,81.83857142857143,13925.158000000001,12765.255714285715,12765.255714285715,17.335622,16.61394142857143,16.61394142857143
2025-12-24,KLRFM,INE014E01015,BSE,101.15,0.0,0.0,49.778,0.0,0.0,0.0,0.0,0.0,0.0,262.94366666666673,262.94366666666673,262.94366666666673
2025-12-24,WIMPLAST,INE015B01018,BSE,448.0,0.0,0.0,2252.978,0.0,0.0,0.0,0.0,0.0,0.0,1582.4636666666665,1582.4636666666665,1582.4636666666665
2025-12-26,TINNARUBR,INE015C01016,NSE,794.35,52.47,5424616.15,10479.5581,52.39399999999999,49.96714285714285,49.96714285714285,5579990.95,5476488.292857142,5476488.292857142,11212.13427,11488.402485714285,11488.402485714285
2025-12-26,MANAKSIA,INE015D01022,NSE,62.06,79.11,562015.36,712.9356,54.565999999999995,54.59857142857142,54.59857142857142,1450453.016,1118144.3242857142,1118144.3242857142,3037.48392,2319.4219500000004,2319.4219500000004
2025-12-24,PARAGONF,INE015E01012,BSE,51.7,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8755,1.8755,1.8755
2025-12-19,RSCINT,INE015F01019,BSE,61.5,0.0,0.0,0.181,0.0,0.0,0.0,0.0,0.0,0.0,0.185,0.185,0.185
2025-12-26,DABUR,INE016A01026,NSE,488.2,58.94,149260803.4,254053.51925,58.998000000000005,57.55571428571428,57.55571428571428,281874169.33,280718100.23571426,280718100.23571426,470201.49063,480966.6676,480966.6676
2025-12-24,RAJINFRA,INE016C01014,BSE,4.7,0.0,0.0,0.164,0.0,0.0,0.0,0.0,0.0,0.0,0.721,0.721,0.721
2025-12-26,DNAMEDIA,INE016M01021,NSE,3.99,78.97,220730.79,277.21887,77.19800000000001,79.60142857142857,79.60142857142857,104205.936,95549.29142857142,95549.29142857142,138.68168999999997,124.61972857142857,124.61972857142857
2025-12-24,CEINSYSTECH,INE016Q01014,BSE,1065.8,0.0,0.0,302546.877,0.0,0.0,0.0,0.0,0.0,0.0,67993.27500000001,67993.27500000001,67993.27500000001
2025-12-24,ARYAN,INE016X01010,BSE,22.5,0.0,0.0,5.76,0.0,0.0,0.0,0.0,0.0,0.0,3.539333333333333,3.539333333333333,3.539333333333333
2025-12-26,GESHIP,INE017A01032,NSE,1096.7,62.83,217772815.70000002,347988.8163,53.982000000000006,56.49142857142858,56.49142857142858,144882581.94,139873906.94285715,139873906.94285715,265853.70446000004,247503.37465714288,247503.37465714288
2025-12-24,KISAN,INE017C01012,BSE,27.83,0.0,0.0,390.811,0.0,0.0,0.0,0.0,0.0,0.0,704.2736666666666,704.2736666666666,704.2736666666666
2025-12-24,INTECCAP,INE017E01018,BSE,14.49,0.0,0.0,5.573,0.0,0.0,0.0,0.0,0.0,0.0,30.549000000000003,30.549000000000003,30.549000000000003
2025-12-24,SERA,INE017I01027,BSE,39.06,0.0,0.0,2813.541,0.0,0.0,0.0,0.0,0.0,0.0,4414.889666666666,4414.889666666666,4414.889666666666
2025-12-24,ZMULTIPU,INE017P01014,BSE,10.8,0.0,0.0,18.476,0.0,0.0,0.0,0.0,0.0,0.0,1.0270000000000001,1.0270000000000001,1.0270000000000001
2025-12-26,SMLT,INE017W01010,NSE,88.14,39.55,846144.0,2127.31372,49.882000000000005,48.11428571428572,48.11428571428572,1484775.4980000001,1191979.0985714286,1191979.0985714286,2928.5473599999996,2501.94729,2501.94729
2025-12-26,SUVIDHAA,INE018401013,NSE,3.68,86.53,452838.72000000003,520.19745,73.74600000000001,76.20857142857143,76.20857142857143,209907.67200000002,183977.13714285716,183977.13714285716,287.97829,247.60660428571433,247.60660428571433
2025-12-26,LT,INE018A01030,NSE,4047.3,61.22,1472687003.7,2401529.1624000003,53.508,56.56,56.56,2605165352.4,3128873707.914286,3128873707.914286,4867717.50404,5383773.428642856,5383773.428642856
2025-12-26,SBICARD,INE018E01016,NSE,864.6,69.75,1173157583.4,1690944.4208,56.372,55.16714285714285,55.16714285714285,467269555.46999997,440560973.29285717,440560973.29285717,809726.77209,782475.5901714285,782475.5901714285
2025-12-24,RFLL,INE018S01016,BSE,20.2,0.0,0.0,865.682,0.0,0.0,0.0,0.0,0.0,0.0,561.5786666666667,561.5786666666667,561.5786666666667
2025-12-26,JSWSTEEL,INE019A01038,NSE,1094.4,54.54,786306700.8000001,1436321.2502000001,49.153999999999996,52.25714285714285,52.25714285714285,541464194.56,737857059.7142857,737857059.7142857,1101977.7377999998,1373364.4832571428,1373364.4832571428
2025-12-24,TRANSCHEM,INE019B01010,BSE,171.67,0.0,0.0,765.304,0.0,0.0,0.0,0.0,0.0,0.0,4498.609333333334,4498.609333333334,4498.609333333334
2025-12-26,HSCL,INE019C01026,NSE,482.55,36.13,197335444.65,552326.623,40.82600000000001,42.62428571428571,42.62428571428571,189604150.45,169701550.16428572,169701550.16428572,456867.46599000006,400237.2087214286,400237.2087214286
2025-12-24,MAHAVEER,INE019D01016,BSE,10.3,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,22.712,22.712,22.712
2025-12-26,SASTASUNDR,INE019J01013,NSE,301.25,80.7,955866.25,1187.1528,65.43999999999998,65.41999999999999,65.41999999999999,1242179.5100000002,1004083.9642857144,1004083.9642857144,1788.2994800000001,1457.5306428571428,1457.5306428571428
2025-12-26,STANLEY,INE01A001028,NSE,202.36,53.45,22728872.84,43012.88803,60.36800000000001,61.714285714285715,61.714285714285715,12391497.428,14140973.552857144,14140973.552857144,20043.96492,22386.109474285713,22386.109474285713
